name,male,numDeadRelations,book1,book2,book3,book4,book5,bookCount,isMarried,isPopular,witnessed_wins,witnessed_losses,hadMoreWinsThanLosses,wasAttackerCommander,wasDefenderCommander,wasCommander,witnessed_own_attacker_size_mean,witnessed_opponent_attacker_size_mean,witnessed_own_defender_size_mean,witnessed_opponent_defender_size_mean,witnessed_major_deaths,witnessed_major_capture,battleCountAsAttackerCommander,battleCountAsDefenderCommander,battleCountAsCommander,isAlive
Preston Greenfield,1,0,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polliver,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyat Pree,0,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pylos,1,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pycelle,1,0,1,1,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qhorin Halfhand,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qotho,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quentyn Martell,1,0,1,1,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ralf Stonehouse,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ramsay Snow,1,1,0,1,1,1,1,4,1,1,1,0,1,1,0,1,618,0,0,2000,1,0,1,0,1,1
Randyll Tarly,1,0,1,1,1,1,1,5,1,1,2,1,1,0,1,1,0,9666,9083,0,3,1,0,3,3,1
Raymun Fossoway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Raymun Darry,1,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ravella Swann,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Small Paul,1,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tristifer Botley,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Styr,1,0,0,0,1,1,1,3,0,0,0,1,0,1,0,1,100000,0,0,1240,1,1,1,0,1,0
Rat Cook,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Prendahl na Ghezn,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ulmer,1,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oznak zo Pahl,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aegon Blackfyre,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Addam Velaryon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aegon V Targaryen,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aemon Blackfyre,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aeron Greyjoy,1,4,1,1,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Alfyn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alannys Harlaw,0,0,1,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Alayaya,0,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Alyn,1,0,1,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alliser Thorne,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Alester Florent,1,0,0,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alysane Mormont,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Alerie Hightower,0,0,1,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Anguy,1,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Andrik,1,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Amory Lorch,1,0,1,1,1,1,1,5,0,0,0,1,0,0,1,1,0,100,100,0,1,0,0,1,1,0
Archibald Yronwood,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Arlan of Pennytree,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Areo Hotah,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Arwyn Oakheart,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Arthur Dayne,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arys Oakheart,1,0,1,1,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashara Dayne,0,0,1,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aron Santagar,1,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asha Greyjoy,0,0,1,1,0,1,1,4,1,1,1,1,0,1,1,1,1000,4500,200,0,0,0,1,1,2,1
Azor Ahai,0,0,0,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bael the Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baelor Blacktyde,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Balon Greyjoy,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ballabar,1,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baelor I Targaryen,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Balon Swann,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Barba Bracken,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barristan Selmy,1,0,1,1,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Barbrey Dustin,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bellegere Otherys,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Beardless Dick,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Belwas,1,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Benjen Stark,1,5,1,1,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bethany Bracken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beric Dondarrion,1,0,1,1,1,1,1,5,0,1,0,1,0,0,1,1,0,0,120,0,1,0,0,1,1,0
Biter,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bluetooth,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Brandon Norrey,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bowen Marsh,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bonifer Hasty,1,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bran the Builder,0,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Brynden Rivers,1,4,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brynden Tully,1,5,1,1,1,1,1,5,0,1,3,1,1,1,1,1,4625,3000,0,9541,2,2,3,1,4,1
Caleotte,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cassella Vaith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cellador,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chella,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cletus Yronwood,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colemon,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Corlys Velaryon,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Criston Cole,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daemon I Blackfyre,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daemon Targaryen,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daenerys Targaryen,0,15,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Danny Flint,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Daven Lannister,1,0,1,1,1,1,1,5,0,0,1,0,1,1,0,1,3000,0,0,0,0,0,1,0,1,1
Dick Crabb,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donal Noye,1,0,1,1,1,1,1,5,0,0,1,0,1,0,1,1,0,100000,1240,0,1,1,0,1,1,0
Domeric Bolton,1,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davos Seaworth,1,1,0,1,1,1,1,4,1,1,1,1,0,1,0,1,13000,0,0,13625,2,1,2,0,2,1
Doreah,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorea Sand,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dywen,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eddard Karstark,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddard Stark,1,6,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elia Sand,0,1,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Edmure Tully,1,8,1,1,1,1,1,5,1,1,1,1,0,0,1,1,0,17500,10000,0,0,1,0,2,2,1
Elia Martell,0,7,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emmon Cuy,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eleyna Westerling,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Falena Stokeworth,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falia Flowers,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eustace Osgrey,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Farlen,1,0,1,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falyse Stokeworth,0,1,0,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galazza Galare,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Emmond,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Garth Hightower,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gared,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Genna Lannister,0,0,1,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Garlan Tyrell,1,0,1,1,1,1,1,5,1,0,1,0,1,0,1,1,0,21000,7250,0,1,1,0,1,1,1
Gerion Lannister,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gevin Harlaw,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerold Dayne,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Godry Farring,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gorold Goodbrother,1,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Grenn,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Grey Worm,1,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Greenbeard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Groleo,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grunt,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gregor Clegane,1,1,1,1,1,1,1,5,0,1,6,1,1,1,1,1,4000,10500,10000,3224,4,1,5,2,7,0
Gylbert Farwynd,1,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Guyard Morrigen,1,0,0,1,0,0,1,2,0,0,0,1,0,1,0,1,21000,0,0,7250,1,1,1,0,1,0
Hallyne,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Haggo,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hazzea,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hizdahr zo Loraq,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Harma,0,0,0,1,1,0,1,3,0,0,0,1,0,1,0,1,100000,0,0,1240,1,1,1,0,1,0
Harry Strickland,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Harys Swyft,1,1,1,1,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Harwin,0,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hobb,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
High Sparrow,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hot Pie,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Howland Reed,1,0,1,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Holly,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hugh,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyle Hunt,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hoster Tully,1,6,1,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Humfrey Hewett,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ilyn Payne,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Illyrio Mopatis,1,0,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Irri,0,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Imry Florent,1,0,0,1,1,1,0,3,0,0,0,1,0,1,0,1,21000,0,0,7250,1,1,1,0,1,0
Jack-Be-Lucky,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jacelyn Bywater,1,0,0,1,1,1,0,3,0,0,1,0,1,0,1,1,0,21000,7250,0,1,1,0,1,1,0
Jaime Lannister,1,7,1,1,1,1,1,5,0,1,4,1,1,1,1,1,8625,1875,6000,3500,2,3,4,1,5,1
Jason Mallister,1,0,1,1,1,1,1,5,0,0,1,1,0,0,1,1,0,10000,5000,0,0,1,0,2,2,1
Jeyne Poole,0,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jon Arryn,1,5,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jon Fossoway,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jonos Bracken,1,0,1,1,1,1,1,5,0,0,1,0,1,1,0,1,1500,0,0,0,0,1,1,0,1,1
Justin Massey,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kedry,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jon Snow,1,5,1,1,1,1,1,5,0,1,1,0,1,0,1,1,0,100000,1240,0,1,1,0,1,1,1
Joss Stilwood,1,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kevan Lannister,1,4,1,1,1,1,1,5,1,1,1,0,1,0,1,1,0,18000,20000,0,1,1,0,1,1,0
Lady of the Leaves,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lharys,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leyton Hightower,1,0,1,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Larys Strong,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lomys,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lewyn Martell,1,2,1,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lothar Frey,1,1,1,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lothor Brune,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lysa Arryn,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maege Mormont,0,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mad Huntsman,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mance Rayder,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,100000,0,0,1240,1,1,1,0,1,1
Mark Mullendore,1,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mark Ryswell,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlon Manderly,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maron Greyjoy,1,4,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martyn Cassel,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marq Piper,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mathis Rowan,1,0,1,1,1,1,1,5,1,1,1,1,0,1,1,1,0,5000,20000,200,1,0,1,1,2,1
Meribald,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mirri Maz Duur,0,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mikken,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morros Slynt,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Myranda Royce,0,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nettles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Notch,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Obara Sand,0,1,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ulf the White,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pypar,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Roose Bolton,1,1,1,1,1,1,1,5,1,1,3,2,1,1,1,1,7200,2500,7000,7866,3,2,3,2,5,1
Shireen Baratheon,0,4,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Smiling Knight,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Renly Baratheon,1,2,1,1,1,1,1,5,1,1,0,1,0,0,1,1,0,5000,20000,0,1,0,0,1,1,0
Theon Greyjoy,1,4,1,1,1,1,1,5,0,1,3,0,1,1,0,1,300,0,0,666,1,1,3,0,3,1
Robyn Rhysling,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rodrik Harlaw,1,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wendamyr,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Varamyr,1,0,0,0,1,0,1,2,0,0,0,1,0,1,0,1,100000,0,0,1240,1,1,1,0,1,0
Robin Potter,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Richard Horpe,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sansa Stark,0,10,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vargo Hoat,1,0,1,1,1,1,0,4,0,0,1,1,0,1,1,1,100,0,0,100,2,0,1,1,2,0
Jaqen H'ghar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Robert Arryn,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rakharo,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rhaella Targaryen,1,8,1,0,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tywin Lannister,1,5,1,1,1,1,1,5,1,1,2,1,1,1,1,1,20000,19500,13625,10000,2,2,1,2,3,0
Shagga,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wyman Manderly,1,0,1,1,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Yellow Dick,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yoren,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Watty,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Skahaz mo Kandaq,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wylis Manderly,1,0,1,1,1,1,1,5,0,0,0,2,0,1,1,1,18000,0,6000,20000,1,1,1,1,2,1
Theo Wull,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wylla Manderly,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Willas Tyrell,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wendel Manderly,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Toyne,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steffon Baratheon,1,2,0,1,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shagwell,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rickard Karstark,1,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senelle,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shiera Seastar,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reznak mo Reznak,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ronnet Connington,1,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tytos Blackwood,1,0,1,1,1,1,1,5,0,0,1,2,0,1,1,1,6000,8250,5000,12625,0,2,1,2,3,1
Syrio Forel,0,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodrik Cassel,1,1,1,1,1,1,1,5,0,1,1,1,0,1,1,1,244,618,2000,900,1,0,1,1,2,0
Stevron Frey,1,0,1,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steely Pate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Victaria Tyrell,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jon Connington,1,0,0,0,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
